,train_id,name,item_condition_id,category_name,brand_name,price,shipping,item_description
128,128,Zodiac tapestry,1,Home/Home Décor/Tapestries,,15.0,1,"BRAND NEW TAPESTRY! Size 88"" by 55"" Twin tapestry size :) Beautiful high quality fabric 100% cotton Can be used as beach towel , bed throw , wall hanging etc FREE SHIPPING ON EVERYTHING! HAPPY SHOPPING :)"
129,129,Primitive pillow,2,Home/Home Décor/Home Décor Accents,,9.0,0,No description yet
130,130,Double Layer Studio Microphone Mic,1,Women/Jewelry/Necklaces,,8.0,1,"Use the Microphone Pop Filter to immediately improve the sound of your vocal recordings! Plosive sounds such as """"p"""" and """"b"""" create a sudden burst of air pressure that can create a bassy """"pop"""" in your vocal recordings, ruining what could have been the perfect take. Double Layer Convenient and easy to use. Clamping bolt with long arm clam to attach to your microphone stand. Protects your microphone from saliva/spit 360 degree flexible gooseneck holder Swivel mount for easy installation Adjustable clamp fits securely to any microphone stand Gooseneck for precise positioning Specifications Screen Diameter: 15cm Neck Length: 35cm Color: Black Weight: 297g Package Contents 1 X Double Layer Studio Microphone Mic Wind Screen Mask Gooseneck Shield Pop Filter"
131,131,Lularoe Disney Os Leggings TIGGER,1,"Women/Athletic Apparel/Pants, Tights, Leggings",LuLaRoe,35.0,1,Brand new. Still in package. Black background with orange tigger.
132,132,MOTU Skeletor Dorbz,1,Vintage & Collectibles/Collectibles/Figurine,,10.0,0,Funko pop Skeletor Dorbz MOTU
133,133,. BBW Mentha Lip Balms,1,Beauty/Makeup/Lips,Bath & Body Works,21.0,1,5 BBW lip balms and 1 Victoria's Secret sugar scrub.
134,134,New Brown leather Fossil purse.,2,Women/Women's Handbags/Messenger & Crossbody,Fossil,41.0,0,"Beautiful brown leather new Fossil purse. The outside has a snap/ zipper closure pocket, with gold hardware. Top entry is snap closure with inner divider, one large middle zipper pocket, with a good size zipper pocket. Has a Fossil keychain. 11"" L X 9"" H X 5"" D, and strap is 15""."
135,135,Nars dual intensity cheek palette,1,Beauty/Makeup/Face,Nars,39.0,0,New 100% authentic with box
136,136,Brandy melville lavender skirt,1,Women/Skirts/Mini,Brandy Melville,26.0,0,Brand new with tags. Wraps around and ties at the waist. Includes Brandy stickers
137,137,Adidas Superstar Sneakers,1,Men/Shoes/Fashion Sneakers,Adidas,66.0,0,Brand new with all packaging and never worn. Guaranteed authentic bought from Nordstrom. Women's 9.5
138,138,2BReal Girl's Boutique Dress w AdjStraps,2,Kids/Girls (4+)/Dresses,,7.0,0,"Designer~ 2BReal Details~ Little Girl's lightweight dress with floral pattern. Elastic bodice, tiny polka dot trim at bottom. Thin shoulder straps tie making it great, as you can adjust for height! Size~ 6X Condition~ New without tags, washed, never worn. (Outgrew before getting a chance) **3 Day PROMO, [rm] Sellout: Applies to select [rm] listings! Easily find these listings by writing Nikki3promo in your search bar** BUY 1 for [rm]/[rm] s&h BUY 2 for [rm]/[rm] s&h ([rm] savings) BUY 3 for [rm]/[rm] s&h ([rm] savings) BUY 4 for [rm]/[rm] s&h ([rm] savings) Message Me to create your own listing. Maximum 4 listings per transaction. Thanks** #dress #flowers #easter #anytimedress #nikki3promo"
139,139,Head and shoulders 2 in 1,1,Beauty/Hair Care/Shampoo & Conditioner Sets,,21.0,0,Lot of 7 Never used Some items are expired Combine with other items to save on shipping
140,140,Zelda Link Amiibo.,1,Electronics/Video Games & Consoles/Video Gaming Merchandise,Nintendo,40.0,1,New
141,141,Manolo blanik sz 35 1/2,4,Women/Shoes/Pumps,Manolo Blahnik,9.0,0,Around 3'or 4'
142,142,Sweater,3,Kids/Boys (4+)/Top & T-shirts,Ralph Lauren,16.0,0,Gray with American flag. No flaws or defects. Thick and warm. Size 7
143,143,LAUREN CONRAD PINK POLKA DOT BLOUSE,3,Women/Tops & Blouses/Blouse,LC Lauren Conrad,7.0,1,SUPER CUTE LAUREN CONRAD LIGHT PINK CHIFFON POLKA DOTTED BOUSE WITH A CUTE BOW TIE DETAIL IN THE BACK
144,144,"NWT Bumi, West Paw Design Dog Toy",1,Other/Pet Supplies/Dogs,,13.0,0,"Great dog toy, we got it as a gift but our dog already has it. This toy is incredibly durable, bounces and floats and is dishwasher safe! It is NWT."
145,145,Air Jordan 1 Breds 2016,1,Men/Shoes/Athletic,Air Jordan,250.0,1,"Sz 10 Never been worn, comes with receipt Don't sleep! These fresh af"
146,146,Teal Lululemon Sucba Zip up,3,Women/Sweaters/Full Zip,Lululemon,38.0,0,Teal and blue Lululemon Sucba Jacket. This jacket is in good condition it does show a little wear around the stiching as pictured (#2) it has a hood and collar. It is missing the string from the hoodie. Jacket also has thumb holes. Size 8
147,147,Mk purse,1,Women/Women's Handbags/Shoulder Bag,Michael Kors,79.0,0,Authentic. Price is negotiable
148,148,Pyrex Speckled Lines Chip & Dip,3,Vintage & Collectibles/Collectibles/Glass,,34.0,0,"HOLD FOR KATIE SCHUNK Pyrex Speckled Lines Chip and Dip set; no bracket. No chips, cracks or DWD."
149,149,LIKE NEW IPHONE 5C,2,Electronics/Cell Phones & Accessories/Cell Phones & Smartphones,Apple,104.0,0,Just Upgraded So Now Finally Getting Rid Of My IPhone 5c. Phone is Unlocked and Can Be With Any Carrier ! I have a perfect score with 100% positive feedback so buy with confidence Comes with Charger & Outter Box No Cracks or Scratches Will Ship usually the next business day !
150,150,Kate spade mylie black hobo crossbody,1,Women/Women's Handbags/Hobo,Kate Spade,145.0,0,"Your ever-faithful companion, the Kate Spade New York® Cobble Hill Mylie shoulder bag embodies form and function like no other. Made of pebbled leather Top zip closure Flat shoulder/elbow strap Removable and adjustable crossbody strap Foil-stamped brand name and hardware spade logo Rear exterior zip pocket Flat base to provide upright structure Custom woven Bookstripe Print on Poly Twill interior lining Interior features one back-wall zip pocket Imported Bottom Width: 11 1⁄2 ""*Depth: 4 1⁄4 ""*Height: 9 "" Strap Length: 41 1⁄2 "" Strap Drop: 21"" Handle Length: 21 "" Handle Drop: 9 """
151,151,Nike men's dri-fit sleeveless shirt tee,3,Men/Tops/T-shirts,Nike,14.0,0,This is a men's Nike dri-fit shirt which is blue. All items come from a clean smoke and pet free home.
152,152,NWT 32D Victoria Secret Bling Bra,1,Women/Underwear/Bras,,29.0,0,NWT 32D Victoria Secret Bling Lined Demi Bra
153,153,New Lularoe Tc purple black siamese cats,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,38.0,1,"New fall print. Deep purple background with Siamese cats, hints of mustard, aqua and white. Tall and curvy. New in package."
154,154,Iredesent Fishbowl Slime ~ free ship [rm],1,Kids/Toys/Arts & Crafts,Elmers,7.0,1,"Iridescent fishbowl slime : beautiful !! ***All Single Slimes are 2 OZ unless otherwise stated *** Special ** BUY 2 GET ONE FREE** (2 oz slimes )(◕‿◕)  Just leave a message after our purchase. Free slimes will be send randomly (2 oz size) ( slime, floam , fishbowl, random color)=^_^=  (╹◡╹) Activator ( tiny bottle enough for one slime) also will be provided for slime if it get too sticky  ** Items will be send through usps with tracking , once i shipped item it's out of my hands , please don't rate me poor because of post office fault !!** ⊙︿⊙"
155,155,3 Nora Roberts Books,3,,,10.0,1,For aferg16.
156,156,Mk Bundle For Lolita,1,Women/Jewelry/Necklaces,,43.0,1,Gold necklace and matching earring set Gold Mk locket bracelet Gold Mk round diamond accent bracelet
157,157,Opi polish Hold for Chi Thuy,1,Beauty/Makeup/Nails,,150.0,1,New in box
158,158,BATMAN: A DEATH IN THE FAMILY ONE VOLUME,2,Vintage & Collectibles/Book/Comics,,29.0,0,"BATMAN: A DEATH IN THE FAMILY ALL FOUR ITEM ISSUES IN ONE VOLUME, 6th Printing , 1999 Excellent condition. Never read. I am not a professional grader, so please look closely at the images and Judge for yourself. Safe and sound deliver. Bagged and Boarded"
159,159,Angel Soft toilet paper bundle,1,Other/Daily & Travel items/Household Supplies,,23.0,0,"Four packs of Angel Soft bathroom tissue, 9 Big Rolls in each pack. Feel free to bundle other items to save money on shipping. Thanks!"
160,160,New Xlg woman's sexy summer halter top,1,Women/Tops & Blouses/Halter,,12.0,0,"New with tags , by self esteem, super cute with jeans, Capris or shorts whatever your attire asks for ."
161,161,7 Leapster Games,3,Kids/Toys/Learning & Education,Leap Frog,12.0,0,Various Leapster Games; Does not include the ratatouille & draw & write games!
162,162,Maternity Swim Top,3,Women/Swimwear/Two-Piece,Motherhood Maternity,9.0,0,Maternity swim top Size L Only used once and is in excellent condition
163,163,Fantastic Four Set,1,Beauty/Tools & Accessories/Makeup Brushes & Tools,beautyblender®,20.0,1,"Brand new never used Fantastic Four set. Includes a pro blender, original blender, and a mini blender. Also includes a travel size blender cleanser. Retails for [rm]. Free Shipping!"
164,164,Gorgeous crystal drop earrings,1,Women/Jewelry/Earrings,,19.0,0,New never worn crystal Statement earrings J crew baublebar anthropologie Zara
165,165,Bare minerals Nude Matte liquid lipcolor,1,Beauty/Makeup/Lips,,10.0,0,"BM gen nude matte liquid lip color in Swag Travel size , NIB price is firm"
166,166,Prada Candy Eau De Parfum,1,Beauty/Fragrance/Women,Sephora,12.0,1,This is my price. No lower prices. Lowballers will be ignored thanks. Please view the pictures because what is in the picture is EXACTLY what you will receive. Thanks again.
167,167,My Pure by Karen Low perfume,1,Beauty/Fragrance/Women,,7.0,0,Never been used - I will ship with the perfume box
168,168,Pandora Timeless Elegance Ring,2,Women/Jewelry/Rings,PANDORA,28.0,0,"Size 6 promise ring , I'm willing to bargain! Best offer takes home"
169,169,Bundle for broadway,1,Women/Jewelry/Necklaces,,13.0,1,black yellow white and purple
170,170,1993 Precious Moments Bear Cookie Jar,2,Vintage & Collectibles/Antique/Collectibles,,16.0,0,"Approximately 10"" tall 9"" at widest point"
171,171,Tranquilo mat,2,Kids/Gear/Baby Gyms & Playmats,,91.0,0,"Awesome, but we only had to use it a handful of times! Great for fussy babies, colic. This is the size large. Can be used in car seat, stroller, crib etc...No stains. Smoke free home."
172,172,Toddler Nike tennis shoes,3,Kids/Boys 0-24 Mos/Shoes,Nike,10.0,0,No description yet
173,173,Rue 21 Long Cardigan,2,Women/Sweaters/Cardigan,rue,9.0,0,Worn only 2 times. Long and lace like material. Very comfortable. Tan colored. Size medium. Smoke and pest free home
174,174,Realher Eveshadow Pallete,2,Beauty/Makeup/Makeup Palettes,Sephora,20.0,0,Realher eyeshadow Pallet never used. No box. Comes with screen on the inside.
175,175,Paw Paw Usb Cable Saver Costume,1,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",,6.0,1,"2 x usb cable saver USB Data Charger Cable Saver Protector for iPhone 5c 5s 6 6s Plus iPad Protective Features: Covers the sensitive area where the charging cable meets the charging plug to preventing the charging cable from easily bending. By using the protector, the risk of fraying and breaking records duces by 90%. The colorful pieces make your cable stand out and easier to find. Compatible only with the Original Apple Lightning to usb and Apple Watch Want to extend the life of your cables? Now you can! Just clip on a cable saver to both ends and prevent the ends from bending and breaking ever again! Works perfectly with iPhone charging cable! These are exclusively designed for iPhone and iPad chargers. Other devices might not fit. Tags: batman, superman, captain america, scrump, dale, squirrel, dog paw, stitch, sully, mike, monster inc., bow, pink hello kitty, red, teal owl, tony tony chopper, one piece, winnie the pooh, bear, chi's sweet home, Japanese anime, cute. Thank"
176,176,AMW PRECISION BENCH SCALE,2,Other/Office supplies/Shipping Supplies,,11.0,0,"Great scale if you want to wait anything small, mail, food, etc. brand new in box. I have 2"
177,177,NBA 2k14 BRAND NEW SEALED,1,Electronics/Video Games & Consoles/Games,Sony,6.0,1,I am a first time seller located in California USA I highly appreciate if I am able to sell his in the US. This game has not been used brand new sealed for PS4
178,178,VS PINK 1/2zip collared sz M,1,Women/Sweaters/Collared,Victoria's Secret,47.0,1,"PRICE FIRM ‼️ Don't ask me for the lowest price pls , you have a free shipping NEW WITH TAG - size M a true to size but still a loose fit ⚡Bundle to save ⚡️ NO Trades ❗️ NO HOLDS NO lowballing I ship via USPS - First class and Priority mail ⚡️ the same day or next day ⚡️ Allowed USPS to update tr.number 24 to 48 hours after i hit button SHIPPED ‼️ I won't be answering question ⛔️When will you ship ⛔️ When will my package be arriving ⛔️My tracking # does NOT work ⚡️( needs time to update by usps which takes time ) Right after you make a purchase Feel free to ask if you have any questions about my merchandise I will answer asap Thank you ❤️ - Patkat"
179,179,iPhone 7 Flexible Phone Case,1,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",,4.0,1,"For 4.7"" Apple iPhone 7 Clear Shockproof Full Body TPU Soft Case Cover USPS Package Include:   1 x Case Cover only (Phone is not included) Material: Soft Silicone Rubber. Shock absorbent, shatterproof, and anti-scratch material.   Easy installation require no tools .   Access to all ports and functions without taking off the case.   Protection Proof - Against grease, cracks, scratches, abrasions, dust.   No worry about voiding your cell phone's warranty."
180,180,On The Go! Capri Tights,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,7.0,0,2 pair black Capri tights.
181,181,FREE SHIP NWT VS PINK L BOYSHORT,1,Women/Underwear/Panties,PINK,11.0,1,"Brand new from Victoria's Secret PINK! NEW boyshort style Size large Halloween themed panty All over candy corn design PINK logo waistband Ask any questions you have! I'm here to help. ➡ Prices are typically FIRM unless bundled. Don't ask lowest & don't make a ridiculous offer. Bundles get a discount! ➡ I don't do trades or hold items. First come first serve: I need to sell as fast as possible, but I'm not desperate for a sale. ➡ If an item is still listed, it is still available & for sale. ➡ Understand that you NEED to rate after you receive your item. That's the only way I receive my funds. ➡ Please read my bio in my profile for more info! Thank you so much for looking & purchasing. I appreciate it! ♡"
182,182,Victoria's Secret pink night shirt,2,Women/Tops & Blouses/Other,Victoria's Secret,12.0,0,From Victoria's Secret pink plaid and white pajama sleep shirt fits long Size medium Only worn once
183,183,12 month Reebok track suit,3,Kids/Boys 0-24 Mos/Other,,8.0,1,12 month Reebok track suit. No stains or tears
184,184,Tank Tops,2,"Women/Tops & Blouses/Tank, Cami",aerie,10.0,1,Navy blue floral babydoll tank top from aerie and orange floral tank top from boutique. [rm] shipped for both!
185,185,"Auth. Pandora bracelet s-8""",2,Handmade/Jewelry/Jewelry,,39.0,1,Authentic Pandora bracelet.box in the picture is not included but will pack securely
186,186,New G by Guess Shoes,1,Women/Shoes/Sandals,GUESS,31.0,0,"Natural color, size 11"
187,187,3D moodstruck fiber lashes mascara,1,Beauty/Makeup/Eyes,Younique,14.0,1,"Moodstruck 3D Fiber Lash : Increase your average lash volume by up to 400%* with Moodstruck 3D Fiber Lashes+ with its enhanced formula, new brush, and fresh look. ****FIRM PRICE**** Buy 2 for only 25$ + free shipping"
